service_level,total_cost,scri_viol,VaR95,TVaR95,scenario,method,seed,episode,c_h,c_b,c_o,c_disruption,lambda_scri,scri_threshold,scri_mode
0.14947683109118087,4969.0,2,1238.4,1250.0,S1,qlearning,0,518,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11022768341163715,5186.0,0,1314.0,1336.0,S1,qlearning,0,519,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12776831345826234,5467.0,0,1496.2,1506.0,S1,qlearning,0,520,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10907811400422238,5376.0,3,1436.6,1438.0,S1,qlearning,0,521,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13489208633093525,5142.0,0,1556.8,1669.0,S1,qlearning,0,522,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10175763182238667,6218.0,3,1688.8,1721.0,S1,qlearning,0,523,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13069586718474038,5264.0,1,1452.2,1507.0,S1,qlearning,0,524,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10720268006700168,5612.0,0,1596.6,1621.0,S1,qlearning,0,525,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12870933142652843,5241.0,3,1495.8,1555.0,S1,qlearning,0,526,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.14356814701378254,4846.6,0,1459.4,1462.0,S1,qlearning,0,527,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10416666666666667,5583.0,2,1398.8,1409.0,S1,qlearning,0,528,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12627986348122866,5467.0,1,1433.8,1450.0,S1,qlearning,0,529,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11896178803172314,5180.0,0,1408.4,1435.0,S1,qlearning,0,530,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12102351313969571,5391.0,0,1462.8,1470.0,S1,qlearning,0,531,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13955342902711323,4638.0,0,1277.8,1296.0,S1,qlearning,0,532,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12429971988795518,5314.0,0,1495.3999999999999,1541.0,S1,qlearning,0,533,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1111111111111111,5592.0,0,1616.2,1641.0,S1,qlearning,0,534,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11363636363636363,4972.0,0,1378.2,1406.0,S1,qlearning,0,535,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10809820447050202,5135.0,0,1573.0,1626.0,S1,qlearning,0,536,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.14189988175009854,4671.0,0,1294.4,1302.0,S1,qlearning,0,537,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11743772241992882,5307.0,2,1418.3999999999999,1451.0,S1,qlearning,0,538,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10582872028655162,5814.0,1,1514.8,1531.0,S1,qlearning,0,539,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13029315960912052,5128.0,0,1578.8,1665.0,S1,qlearning,0,540,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10351317440401506,6003.0,0,1500.6,1504.0,S1,qlearning,0,541,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09188361408882083,6267.0,5,1760.0,1813.0,S1,qlearning,0,542,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11925640126271483,5334.0,1,1553.2,1612.0,S1,qlearning,0,543,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10284218399401646,5040.0,0,1393.6,1431.0,S1,qlearning,0,544,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11426705843943846,5748.0,0,1459.3999999999999,1491.0,S1,qlearning,0,545,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.14026988636363635,5199.0,0,1387.0,1397.0,S1,qlearning,0,546,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1055324592260953,5966.0,4,1702.2,1704.0,S1,qlearning,0,547,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.14738805970149255,4947.0,0,1302.2,1307.0,S1,qlearning,0,548,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11449077238550923,5534.0,2,1432.6,1450.0,S1,qlearning,0,549,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1399132321041215,5135.7,0,1455.0,1472.0,S1,qlearning,0,550,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11043819023868899,5326.0,3,1447.8,1463.0,S1,qlearning,0,551,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11885895404120443,4780.0,4,1205.3999999999999,1238.0,S1,qlearning,0,552,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11419536191145467,5344.0,1,1544.8,1587.0,S1,qlearning,0,553,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1070110701107011,5177.0,3,1308.8,1328.0,S1,qlearning,0,554,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.08749189889825017,5884.0,0,1661.3999999999999,1697.0,S1,qlearning,0,555,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.15722049689440995,4729.0,0,1244.3999999999999,1292.0,S1,qlearning,0,556,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09522218509856331,5703.0,1,1450.2,1454.0,S1,qlearning,0,557,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09326993416239941,5225.0,0,1491.0,1492.0,S1,qlearning,0,558,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11551155115511551,5712.0,2,1600.6,1637.0,S1,qlearning,0,559,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12466307277628032,5533.0,0,1492.0,1508.0,S1,qlearning,0,560,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12334315169366716,5154.0,5,1444.0,1481.0,S1,qlearning,0,561,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12725344644750794,5285.0,2,1515.6,1602.0,S1,qlearning,0,562,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13257575757575757,4419.8,1,1313.1599999999999,1365.0,S1,qlearning,0,563,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11078042328042328,5685.0,0,1524.2,1540.0,S1,qlearning,0,564,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10516252390057361,5988.0,5,1553.8,1586.0,S1,qlearning,0,565,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12292358803986711,5627.0,0,1784.6,1890.0,S1,qlearning,0,566,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09133964817320704,5664.0,4,1501.4,1505.0,S1,qlearning,0,567,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11079845233907844,5403.0,2,1380.8,1416.0,S1,qlearning,0,568,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11057360055286801,5440.0,0,1592.0,1598.0,S1,qlearning,0,569,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12658227848101267,5162.3,0,1486.46,1518.0,S1,qlearning,0,570,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12504530627038782,5170.0,2,1268.0,1273.0,S1,qlearning,0,571,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1409810737736578,4795.0,0,1371.0,1429.0,S1,qlearning,0,572,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09636363636363636,5227.0,1,1474.8,1523.0,S1,qlearning,0,573,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.14125316914161537,5219.0,8,1424.6,1465.0,S1,qlearning,0,574,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12906647807637905,5263.0,1,1638.1999999999998,1711.0,S1,qlearning,0,575,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10987153482082489,5588.0,1,1674.6,1740.0,S1,qlearning,0,576,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12640449438202248,4672.5,2,1440.0,1461.0,S1,qlearning,0,577,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13677217663149668,4730.0,0,1462.2,1515.0,S1,qlearning,0,578,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11996904024767802,4850.0,0,1202.2,1218.0,S1,qlearning,0,579,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10877581120943952,5191.5,3,1347.4,1366.0,S1,qlearning,0,580,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12792792792792793,5172.0,0,1448.8,1471.0,S1,qlearning,0,581,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13112491373360938,5393.0,1,1409.6,1428.0,S1,qlearning,0,582,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1407379231647014,4855.7,0,1336.6,1342.0,S1,qlearning,0,583,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.08631713554987212,5973.0,1,1631.0,1665.0,S1,qlearning,0,584,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12655836796373252,4981.0,3,1384.3999999999999,1425.0,S1,qlearning,0,585,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12858192505510654,5111.0,3,1484.8,1518.0,S1,qlearning,0,586,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1037117903930131,5188.0,0,1454.3999999999999,1501.0,S1,qlearning,0,587,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.15367727771679474,5048.0,2,1373.2,1397.0,S1,qlearning,0,588,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1528991262907069,4613.0,0,1191.2,1200.0,S1,qlearning,0,589,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10811768876285005,5399.0,4,1382.8,1390.0,S1,qlearning,0,590,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11864973262032086,5606.0,1,1661.3999999999999,1731.0,S1,qlearning,0,591,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11447811447811448,5572.0,0,1589.4,1617.0,S1,qlearning,0,592,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.14685067232837934,5194.0,0,1393.2,1416.0,S1,qlearning,0,593,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13538924407672057,4945.0,1,1374.3999999999999,1409.0,S1,qlearning,0,594,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.08840864440078586,5845.0,1,1548.8,1568.0,S1,qlearning,0,595,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11192589733693555,4939.0,3,1318.6,1346.0,S1,qlearning,0,596,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09685672514619884,5259.0,4,1453.8,1491.0,S1,qlearning,0,597,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12874043145441894,5340.0,0,1401.2,1409.0,S1,qlearning,0,598,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12153372132831222,5569.0,6,1662.8,1708.0,S1,qlearning,0,599,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10840623811335108,4955.0,1,1375.6,1405.0,S1,qlearning,0,600,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1282051282051282,5502.0,2,1634.0,1702.0,S1,qlearning,0,601,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11510791366906475,5237.0,0,1342.6,1365.0,S1,qlearning,0,602,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12756088132972554,4901.0,5,1287.2,1289.0,S1,qlearning,0,603,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.08936970837253057,6070.0,0,1713.3999999999999,1763.0,S1,qlearning,0,604,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12518142235123367,5169.0,3,1320.2,1322.0,S1,qlearning,0,605,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13107305138063613,5339.0,0,1513.8,1551.0,S1,qlearning,0,606,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1312522170982618,5260.0,0,1448.4,1465.0,S1,qlearning,0,607,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11632571199358203,4663.0,0,1432.0,1457.0,S1,qlearning,0,608,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11489698890649762,4721.4,0,1451.4,1465.0,S1,qlearning,0,609,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09465855307640297,5613.0,0,1608.3999999999999,1676.0,S1,qlearning,0,610,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10688042752171009,5675.0,2,1739.3999999999999,1826.0,S1,qlearning,0,611,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.08786472148541113,5779.0,2,1538.1999999999998,1611.0,S1,qlearning,0,612,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1098326359832636,5433.0,3,1479.6,1520.0,S1,qlearning,0,613,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10885082084225553,5271.0,1,1475.3999999999999,1531.0,S1,qlearning,0,614,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12125984251968504,5942.0,0,1708.8,1775.0,S1,qlearning,0,615,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12195121951219512,5121.0,0,1405.6,1434.0,S1,qlearning,0,616,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10480054090601758,5648.0,4,1498.0,1515.0,S1,qlearning,0,617,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10649819494584838,5237.0,1,1432.8,1464.0,S1,qlearning,0,618,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11650804069576633,5756.0,3,1500.3999999999999,1540.0,S1,qlearning,0,619,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.08906305664410402,5371.0,2,1389.2,1397.0,S1,qlearning,0,620,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1170177198261451,5604.0,0,1555.4,1556.0,S1,qlearning,0,621,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09411362080766598,5606.0,5,1517.8,1561.0,S1,qlearning,0,622,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11091549295774648,5352.0,1,1400.2,1413.0,S1,qlearning,0,623,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13231457323891166,5073.0,4,1412.8,1432.0,S1,qlearning,0,624,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.14542190305206462,5143.2,0,1576.24,1644.0,S1,qlearning,0,625,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13671875,4295.0,2,1145.6,1192.0,S1,qlearning,0,626,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11407511407511407,5360.2,0,1496.6,1506.0,S1,qlearning,0,627,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11298353121409421,4949.0,2,1314.2,1327.0,S1,qlearning,0,628,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13377926421404682,5049.0,3,1527.0,1551.0,S1,qlearning,0,629,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13041880969875091,5051.0,0,1470.8,1543.0,S1,qlearning,0,630,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11144130757800892,5086.0,2,1404.8,1454.0,S1,qlearning,0,631,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11073825503355705,5652.3,3,1729.3999999999999,1808.0,S1,qlearning,0,632,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12203389830508475,5512.0,0,1665.3999999999999,1713.0,S1,qlearning,0,633,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11221945137157108,5306.0,2,1405.6,1420.0,S1,qlearning,0,634,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11555708865125905,5450.0,1,1464.0,1503.0,S1,qlearning,0,635,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12630312750601444,4715.7,3,1249.0,1262.0,S1,qlearning,0,636,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11161558834657587,5023.0,4,1364.6,1379.0,S1,qlearning,0,637,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.14018691588785046,5136.0,0,1343.6,1348.0,S1,qlearning,0,638,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11663807890222985,5462.0,1,1347.6,1348.0,S1,qlearning,0,639,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09287925696594428,5566.0,1,1464.2,1505.0,S1,qlearning,0,640,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12439658373561084,5063.0,2,1325.8,1350.0,S1,qlearning,0,641,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11559633027522936,5112.0,0,1368.0,1388.0,S1,qlearning,0,642,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13131313131313133,4627.0,2,1346.1999999999998,1427.0,S1,qlearning,0,643,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1079646017699115,5342.0,2,1436.0,1463.0,S1,qlearning,0,644,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10556621880998081,5949.0,3,1564.6,1613.0,S1,qlearning,0,645,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10056989607777406,5678.0,2,1483.2,1499.0,S1,qlearning,0,646,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13392857142857142,5237.0,0,1603.8,1677.0,S1,qlearning,0,647,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.14251373626373626,5411.0,1,1504.8,1531.0,S1,qlearning,0,648,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.14365671641791045,4977.0,1,1399.8,1427.0,S1,qlearning,0,649,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.14103425117528542,5493.0,0,1539.8,1616.0,S1,qlearning,0,650,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10985116938341602,5381.0,4,1460.4,1477.0,S1,qlearning,0,651,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12557077625570776,5744.2,2,1545.6399999999999,1604.0,S1,qlearning,0,652,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12987012987012986,5295.0,0,1517.6,1551.0,S1,qlearning,0,653,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.14220505617977527,5303.0,1,1485.3999999999999,1531.0,S1,qlearning,0,654,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1143265451947124,5270.0,1,1332.0,1334.0,S1,qlearning,0,655,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13398914518317503,5498.0,1,1527.6,1552.0,S1,qlearning,0,656,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11099726775956284,5533.0,3,1423.0,1456.0,S1,qlearning,0,657,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10479573712255773,5327.0,0,1518.8,1526.0,S1,qlearning,0,658,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12328284607256076,5405.0,6,1453.8,1475.0,S1,qlearning,0,659,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09873323397913562,5185.0,7,1269.8,1274.0,S1,qlearning,0,660,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12683823529411764,5072.0,0,1410.2,1437.0,S1,qlearning,0,661,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11302294197031039,5555.0,0,1491.0,1525.0,S1,qlearning,0,662,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11316872427983539,5474.0,1,1539.0,1570.0,S1,qlearning,0,663,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.14792899408284024,4354.2,1,1260.2,1309.0,S1,qlearning,0,664,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12509197939661515,5058.0,0,1285.6,1310.0,S1,qlearning,0,665,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10095642933049948,5373.0,3,1462.2,1477.0,S1,qlearning,0,666,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12953367875647667,5066.0,2,1449.8,1479.0,S1,qlearning,0,667,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12562814070351758,5189.0,0,1367.2,1381.0,S1,qlearning,0,668,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13870320855614973,5596.0,4,1608.3999999999999,1653.0,S1,qlearning,0,669,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11787819253438114,5705.0,0,1575.0,1628.0,S1,qlearning,0,670,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1326671261199173,5401.0,0,1533.6,1598.0,S1,qlearning,0,671,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13071895424836602,5110.0,0,1489.2,1542.0,S1,qlearning,0,672,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13992537313432835,4962.0,0,1590.8,1685.0,S1,qlearning,0,673,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.08356070941336971,5606.0,1,1433.8,1449.0,S1,qlearning,0,674,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10324483775811209,5196.0,5,1505.2,1518.0,S1,qlearning,0,675,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12525737817433083,5480.0,1,1434.6,1442.0,S1,qlearning,0,676,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1223644578313253,5019.3,4,1500.8,1515.0,S1,qlearning,0,677,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.14954954954954955,5137.0,2,1426.0,1467.0,S1,qlearning,0,678,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09486999297259312,5419.0,1,1415.0,1424.0,S1,qlearning,0,679,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12815457413249212,4774.0,3,1154.8,1168.0,S1,qlearning,0,680,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11711371363808085,4986.0,1,1423.6,1477.0,S1,qlearning,0,681,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10675533776688835,5386.0,0,1375.8,1382.0,S1,qlearning,0,682,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11691884456671252,5528.6,6,1491.8,1522.0,S1,qlearning,0,683,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12625324916450056,5038.0,1,1522.0,1599.0,S1,qlearning,0,684,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1134672619047619,5028.0,0,1463.0,1477.0,S1,qlearning,0,685,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12938372488934285,5551.0,3,1436.0,1455.0,S1,qlearning,0,686,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12027491408934708,4915.0,1,1413.8,1485.0,S1,qlearning,0,687,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.15228426395939088,4764.0,2,1228.6,1238.0,S1,qlearning,0,688,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.14270231213872833,5143.0,2,1523.2,1574.0,S1,qlearning,0,689,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1325826371231384,5133.0,1,1343.2,1365.0,S1,qlearning,0,690,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12457912457912458,5542.7,0,1593.2,1644.0,S1,qlearning,0,691,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1383476227591582,4784.0,1,1352.8,1415.0,S1,qlearning,0,692,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10575984380084608,5818.0,2,1603.6,1656.0,S1,qlearning,0,693,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09807073954983923,5947.0,3,1665.6,1699.0,S1,qlearning,0,694,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1233140655105973,4947.2,6,1288.0,1323.0,S1,qlearning,0,695,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10675533776688835,5406.0,0,1462.8,1491.0,S1,qlearning,0,696,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12573200137788496,5508.0,5,1575.1999999999998,1645.0,S1,qlearning,0,697,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10592569849554805,6181.0,3,1668.6,1675.0,S1,qlearning,0,698,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10699588477366255,4582.0,0,1161.4,1176.0,S1,qlearning,0,699,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12926577042399173,5399.0,0,1500.3999999999999,1534.0,S1,qlearning,0,700,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12516914749661706,5514.0,0,1542.0,1569.0,S1,qlearning,0,701,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12240356083086053,5049.0,1,1375.2,1402.0,S1,qlearning,0,702,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12662807525325614,5216.1,2,1564.0,1596.0,S1,qlearning,0,703,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12811867835468643,5509.0,0,1547.8,1611.0,S1,qlearning,0,704,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1282991202346041,5168.0,5,1516.3999999999999,1552.0,S1,qlearning,0,705,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.07568736484399136,6186.0,0,1649.0,1656.0,S1,qlearning,0,706,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12253991830672113,5043.0,1,1457.2,1502.0,S1,qlearning,0,707,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13576277241872098,5231.3,2,1580.8,1601.0,S1,qlearning,0,708,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.08801062769843905,5739.0,1,1567.8,1580.0,S1,qlearning,0,709,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.14268488745980706,4613.0,0,1293.3999999999999,1331.0,S1,qlearning,0,710,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1177336276674025,5183.0,5,1234.6,1236.0,S1,qlearning,0,711,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10348583877995643,5210.0,0,1407.8,1440.0,S1,qlearning,0,712,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10522742701968771,5544.0,0,1420.6,1447.0,S1,qlearning,0,713,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1329394387001477,5038.0,1,1430.0,1480.0,S1,qlearning,0,714,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1669449081803005,4349.0,0,1245.3999999999999,1287.0,S1,qlearning,0,715,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12504402958788305,5340.0,3,1405.0,1411.0,S1,qlearning,0,716,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11852353538774128,5543.0,1,1345.6,1364.0,S1,qlearning,0,717,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12323943661971831,5347.0,3,1369.6,1379.0,S1,qlearning,0,718,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1173791170287316,5405.0,2,1616.8,1647.0,S1,qlearning,0,719,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.07859163784973279,6119.0,2,1815.0,1877.0,S1,qlearning,0,720,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10645604395604395,5516.0,2,1421.2,1434.0,S1,qlearning,0,721,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13776337115072934,4563.0,0,1198.6,1207.0,S1,qlearning,0,722,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10835913312693499,5526.0,2,1633.8,1669.0,S1,qlearning,0,723,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10369858278603526,5483.0,1,1421.2,1431.0,S1,qlearning,0,724,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11257360581918947,5447.2,1,1703.6,1756.0,S1,qlearning,0,725,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11876881900301103,5665.0,4,1778.6,1938.0,S1,qlearning,0,726,0.1,2.0,1.0,5.0,10.0,0.7,indicator
